,A,B
1/19/2010,0.957779651,0.9696
1/20/2010,0.951601877,0.9557
1/21/2010,0.94611629,0.9502
1/22/2010,0.942173978,0.9463
1/25/2010,0.943944224,0.9455
1/26/2010,0.942111391,0.941
1/27/2010,0.937351365,0.9396
1/28/2010,0.935775078,0.9378
1/29/2010,0.93277843,0.9343
2/1/2010,0.941817999,0.9428
2/2/2010,0.944405175,0.9461
2/3/2010,0.943575033,0.9411
2/4/2010,0.933579484,0.9308
2/5/2010,0.931280108,0.9336
2/8/2010,0.932265647,0.9295
2/9/2010,0.935273544,0.9385
2/10/2010,0.93810221,0.9415
2/11/2010,0.945004545,0.9525
2/12/2010,0.943664364,0.9521
2/15/2010,0.943760098,0.953
2/16/2010,0.949268104,0.9588
2/17/2010,0.950753355,0.9557
2/18/2010,0.951895619,0.955
2/19/2010,0.954199198,0.9624
2/22/2010,0.953729606,0.9588
2/23/2010,0.947474298,0.9465
2/24/2010,0.94884242,0.9491
2/25/2010,0.949155117,0.9429
2/26/2010,0.952431393,0.9512
3/1/2010,0.957431534,0.9603
3/2/2010,0.96236745,0.9657
3/3/2010,0.96685516,0.9691
3/4/2010,0.963404016,0.9693
3/5/2010,0.969317557,0.9719
3/8/2010,0.97084267,0.9736
3/9/2010,0.969921864,0.9744
3/10/2010,0.970658703,0.9761
3/11/2010,0.969095026,0.9768
3/12/2010,0.97208729,0.9813
3/15/2010,0.970865524,0.9812
3/16/2010,0.974409115,0.9863
3/17/2010,0.977849679,0.9897
3/18/2010,0.974462599,0.9861
3/19/2010,0.973129883,0.983
3/22/2010,0.973146289,0.9814
3/23/2010,0.975525333,0.9842
3/24/2010,0.971829586,0.9739
3/25/2010,0.971998386,0.9765
3/26/2010,0.972848058,0.9741
3/29/2010,0.976911757,0.9793
3/30/2010,0.978690436,0.9803
3/31/2010,0.97939465,0.9848
4/1/2010,0.98154497,0.9915
4/2/2010,0.98000921,0.989
4/5/2010,0.985341693,0.9978
4/6/2010,0.987501399,0.9984
4/7/2010,0.986367159,0.9938
4/8/2010,0.988365162,0.9979
4/9/2010,0.990928146,0.9974
4/12/2010,0.992320067,0.9975
4/13/2010,0.992604935,0.9989
4/14/2010,0.999482681,1.0014
4/15/2010,1.001302215,0.998
4/16/2010,0.99431349,0.9873
4/19/2010,0.99146103,0.9858
4/20/2010,1.000718089,1.0016
4/21/2010,1.002762161,1.0002
4/22/2010,1.000536663,0.9997
4/23/2010,0.999558247,1.0008
4/26/2010,0.999844002,0.999
4/27/2010,0.990526252,0.9827
4/28/2010,0.989829679,0.9904
4/29/2010,0.995581217,0.9948
4/30/2010,0.993052818,0.9826
5/3/2010,0.992330137,0.9894
5/4/2010,0.979003316,0.9759
5/5/2010,0.97365684,0.9702
5/6/2010,0.959986101,0.95
5/7/2010,0.956536678,0.9579
5/10/2010,0.979609026,0.9774
5/11/2010,0.983328049,0.9784
5/12/2010,0.991793307,0.981
5/13/2010,0.986567085,0.9804
5/14/2010,0.971400288,0.9656
5/17/2010,0.966992021,0.9685
5/18/2010,0.961357495,0.9622
5/19/2010,0.952723628,0.958
5/20/2010,0.931051131,0.9344
5/21/2010,0.937925169,0.944
5/24/2010,0.942409246,0.9411
5/25/2010,0.936311646,0.9367
5/26/2010,0.938623785,0.9337
5/27/2010,0.956004199,0.954
5/28/2010,0.952403353,0.9482
5/31/2010,0.957100068,0.9574
6/1/2010,0.945592696,0.9476
6/2/2010,0.95696573,0.9631
6/3/2010,0.959641227,0.9613
6/4/2010,0.940853707,0.9409
6/7/2010,0.939303488,0.9418
6/8/2010,0.941219267,0.9547
6/9/2010,0.945551493,0.9574
6/10/2010,0.957011345,0.9711
6/11/2010,0.959616766,0.9688
6/14/2010,0.963430431,0.9672
6/15/2010,0.972316108,0.9753
6/16/2010,0.972813846,0.9763
6/17/2010,0.971847789,0.9725
6/18/2010,0.975260507,0.9786
6/21/2010,0.975390322,0.9763
6/22/2010,0.968361683,0.9712
6/23/2010,0.963767795,0.9619
6/24/2010,0.95574229,0.9588
6/25/2010,0.958269847,0.966
6/28/2010,0.954374745,0.9655
6/29/2010,0.935948755,0.947
6/30/2010,0.935715271,0.9399
7/1/2010,0.935988768,0.9437
7/2/2010,0.940383181,0.9413
7/5/2010,0.938447666,0.9404
7/6/2010,0.94183275,0.9484
7/7/2010,0.953198852,0.9556
7/8/2010,0.964034857,0.9597
7/9/2010,0.970700106,0.9674
7/12/2010,0.968593324,0.9641
7/13/2010,0.972329659,0.9708
7/14/2010,0.972797198,0.9684
7/15/2010,0.971045665,0.9632
7/16/2010,0.961007,0.9452
7/19/2010,0.958737906,0.9479
7/20/2010,0.964961566,0.9583
7/21/2010,0.959619184,0.9532
7/22/2010,0.966287411,0.9641
7/23/2010,0.970555975,0.9653
7/26/2010,0.973527159,0.9687
7/27/2010,0.972905417,0.9658
7/28/2010,0.970322731,0.9627
7/29/2010,0.970574768,0.964
7/30/2010,0.967854942,0.9711
8/2/2010,0.972259976,0.9776
8/3/2010,0.972477866,0.9772
8/4/2010,0.978514772,0.9822
8/5/2010,0.977975917,0.9835
8/6/2010,0.974807007,0.9735
8/9/2010,0.976166625,0.9737
8/10/2010,0.974085313,0.9697
8/11/2010,0.961508558,0.9556
8/12/2010,0.959830093,0.9593
8/13/2010,0.959736895,0.9599
8/16/2010,0.958998319,0.9584
8/17/2010,0.967681144,0.9689
8/18/2010,0.969310276,0.9713
8/19/2010,0.964971666,0.9613
8/20/2010,0.960870704,0.9546
8/23/2010,0.959463411,0.9504
8/24/2010,0.949048498,0.9421
8/25/2010,0.949697376,0.9438
8/26/2010,0.949097267,0.9453
8/27/2010,0.959162182,0.9514
8/30/2010,0.954178704,0.9434
8/31/2010,0.95234278,0.9384
9/1/2010,0.960798454,0.9526
9/2/2010,0.965024342,0.9498
9/3/2010,0.972840008,0.9627
9/6/2010,0.972774354,0.9658
9/7/2010,0.96310521,0.9543
9/8/2010,0.967234762,0.9639
9/9/2010,0.969280188,0.9672
9/10/2010,0.971257223,0.9643
9/13/2010,0.972855709,0.9736
9/14/2010,0.973177907,0.9732
9/15/2010,0.975538751,0.9745
9/16/2010,0.977948583,0.9741
9/17/2010,0.974571711,0.9681
9/20/2010,0.976875478,0.9725
9/21/2010,0.97236688,0.9739
9/22/2010,0.969807575,0.9702
9/23/2010,0.967817639,0.9667
9/24/2010,0.974879799,0.9765
9/27/2010,0.971986271,0.9716
9/28/2010,0.970652695,0.9712
9/29/2010,0.973486238,0.9684
9/30/2010,0.972745665,0.9716
10/1/2010,0.974920115,0.9807
10/4/2010,0.972648572,0.9766
10/5/2010,0.978642341,0.9843
10/6/2010,0.979394133,0.989
10/7/2010,0.9796353,0.9829
10/8/2010,0.982108787,0.9895
10/11/2010,0.984141764,0.9863
10/12/2010,0.987577467,0.9899
10/13/2010,0.992708023,0.9967
10/14/2010,0.992056021,0.996
10/15/2010,0.994481472,0.9898
10/18/2010,0.9919647,0.9831
10/19/2010,0.983979236,0.9675
10/20/2010,0.987250748,0.9794
10/21/2010,0.988393991,0.974
10/22/2010,0.988861726,0.9748
10/25/2010,0.988606525,0.9804
10/26/2010,0.989412994,0.9767
10/27/2010,0.987667454,0.9726
10/28/2010,0.987494605,0.9793
10/29/2010,0.986329452,0.981
11/1/2010,0.986076415,0.985
11/2/2010,0.986608845,0.9919
11/3/2010,0.990780997,0.9948
11/4/2010,0.993663072,0.9978
11/5/2010,0.99745981,0.9997
11/8/2010,0.998644419,0.9964
11/9/2010,0.997540986,0.992
11/10/2010,0.997131104,0.9991
11/11/2010,0.996918014,0.9967
11/12/2010,0.989831039,0.9878
11/15/2010,0.991479872,0.9902
11/16/2010,0.983333457,0.9782
11/17/2010,0.986913236,0.976
11/18/2010,0.994397252,0.9813
11/19/2010,0.996804301,0.9834
11/22/2010,0.994187808,0.9816
11/23/2010,0.989172991,0.9759
11/24/2010,0.994323017,0.9902
11/25/2010,0.994855302,0.9909
11/26/2010,0.989547021,0.9793
11/29/2010,0.985366713,0.9823
11/30/2010,0.979267121,0.9743
12/1/2010,0.987566004,0.9833
12/2/2010,0.991651012,0.9974
12/3/2010,0.996156669,0.9961
12/6/2010,0.994920161,0.9944
12/7/2010,0.997754811,0.9878
12/8/2010,0.994759743,0.9888
12/9/2010,0.994444151,0.9895
12/10/2010,0.998530131,0.9906
12/13/2010,0.997575569,0.9927
12/14/2010,0.99982607,0.9939
12/15/2010,0.996881488,0.995
12/16/2010,0.994685493,0.9939
12/17/2010,0.992926553,0.9863
12/20/2010,0.992885338,0.9835
12/21/2010,0.99333161,0.9831
12/22/2010,0.996283873,0.9869
12/23/2010,0.995415224,0.9908
12/24/2010,0.995664072,0.9917
12/27/2010,0.994969997,0.9933
12/28/2010,0.991690231,0.999
12/29/2010,0.994776954,0.9992
12/30/2010,0.996190907,1
12/31/2010,0.994799461,1.002
1/3/2011,0.996776244,1.0062
1/4/2011,1.000097261,1.0016
1/5/2011,1.001415578,1.0044
1/6/2011,0.999247648,1.0034
1/7/2011,0.99853688,1.007
1/10/2011,0.997006607,1.0067
1/11/2011,1.000864619,1.0095
1/12/2011,1.00273328,1.0145
1/13/2011,1.00344868,1.0109
1/14/2011,1.006103099,1.0099
1/17/2011,1.005837049,1.0131
1/18/2011,1.00606548,1.0088
1/19/2011,0.999234846,1.0043
1/20/2011,0.997796435,1.0027
1/21/2011,0.997747011,1.0069
1/24/2011,0.999118478,1.0065
1/25/2011,0.997004955,1.0032
1/26/2011,0.999972781,1.006
1/27/2011,1.002112528,1.0066
1/28/2011,0.993542419,0.9987
1/31/2011,0.995710475,0.999
2/1/2011,1.002703374,1.0095
2/2/2011,1.004172531,1.0122
2/3/2011,1.005109245,1.0089
2/4/2011,1.008593087,1.0129
2/7/2011,1.006938962,1.0093
2/8/2011,1.008270467,1.0048
2/9/2011,1.006109423,1.0062
2/10/2011,1.005558021,1.0048
2/11/2011,1.007230087,1.0128
2/14/2011,1.006959187,1.0111
2/15/2011,1.006460892,1.0104
2/16/2011,1.00909262,1.0154
2/17/2011,1.010935826,1.0158
2/18/2011,1.0109598,1.0134
2/21/2011,1.011337709,1.0173
2/22/2011,1.001112131,1.0094
2/23/2011,0.998779993,1.0106
2/24/2011,0.999528697,1.0177
2/25/2011,1.0047887,1.0227
2/28/2011,1.009802435,1.0293
3/1/2011,1.006813299,1.0259
3/2/2011,1.009387186,1.0277
3/3/2011,1.015202649,1.0289
3/4/2011,1.014993199,1.0273
3/7/2011,1.011897908,1.0274
3/8/2011,1.013777103,1.0294
3/9/2011,1.010511261,1.0326
3/10/2011,1.003361087,1.0246
3/11/2011,1.004406691,1.0275
3/14/2011,1.001965175,1.0269
3/15/2011,0.996743326,1.0146
3/16/2011,0.990444523,1.0087
3/17/2011,0.998602568,1.0154
3/18/2011,1.000543241,1.016
3/21/2011,1.008896504,1.0227
3/22/2011,1.008311877,1.0194
3/23/2011,1.010723831,1.0187
3/24/2011,1.01169498,1.0254
3/25/2011,1.012655386,1.0188
3/28/2011,1.009420194,1.0226
3/29/2011,1.01023374,1.0263
3/30/2011,1.01421922,1.0298
3/31/2011,1.014390197,1.0303
4/1/2011,1.016866322,1.0382
4/4/2011,1.019608612,1.0342
4/5/2011,1.021461308,1.0375
4/6/2011,1.021673478,1.0408
4/7/2011,1.021501299,1.0436
4/8/2011,1.024108916,1.0467
4/11/2011,1.022386184,1.0453
4/12/2011,1.01796684,1.0385
4/13/2011,1.018880624,1.0392
4/14/2011,1.019038313,1.0406
4/15/2011,1.020301755,1.0425
4/18/2011,1.019373642,1.037
4/19/2011,1.025816193,1.0459
4/20/2011,1.031145425,1.0498
4/21/2011,1.034991396,1.0492
4/22/2011,1.036172181,1.0477
4/25/2011,1.037303759,1.0477
4/26/2011,1.03682066,1.0508
4/27/2011,1.036364395,1.053
4/28/2011,1.036842401,1.0519
4/29/2011,1.041239692,1.0581
5/2/2011,1.038895552,1.052
5/3/2011,1.037043579,1.0497
5/4/2011,1.032504761,1.0423
5/5/2011,1.018122751,1.0342
5/6/2011,1.015637803,1.0346
5/9/2011,1.022934442,1.0397
5/10/2011,1.027184285,1.0452
5/11/2011,1.019749822,1.0398
5/12/2011,1.019868247,1.0388
5/13/2011,1.019844075,1.0321
5/16/2011,1.017807913,1.0248
5/17/2011,1.016985201,1.0287
5/18/2011,1.023779297,1.0308
5/19/2011,1.020858729,1.0335
5/20/2011,1.019854488,1.0265
5/23/2011,1.016200508,1.0225
5/24/2011,1.020617152,1.0238
5/25/2011,1.023322083,1.0231
5/26/2011,1.025767335,1.0228
5/27/2011,1.028578086,1.0244
5/30/2011,1.02807265,1.0234
5/31/2011,1.032053747,1.0324
6/1/2011,1.028367096,1.0233
6/2/2011,1.02783196,1.0248
6/3/2011,1.02759718,1.0221
6/6/2011,1.026228854,1.0195
6/7/2011,1.028940648,1.0261
6/8/2011,1.032707252,1.0212
6/9/2011,1.031357056,1.0278
6/10/2011,1.030782446,1.0206
6/13/2011,1.027832107,1.0245
6/14/2011,1.025988913,1.033
6/15/2011,1.020914829,1.0213
6/16/2011,1.021542458,1.0192
6/17/2011,1.021838429,1.021
6/20/2011,1.022743776,1.0206
6/21/2011,1.024043709,1.0298
6/22/2011,1.022655151,1.0269
6/23/2011,1.017544313,1.0215
6/24/2011,1.016209917,1.0115
6/27/2011,1.009105107,1.0141
6/28/2011,1.008940936,1.0192
6/29/2011,1.014393204,1.0316
6/30/2011,1.009833166,1.038
7/1/2011,1.006346115,1.0432
7/4/2011,1.005453015,1.0405
7/5/2011,1.014769755,1.0381
7/6/2011,1.014048979,1.0359
7/7/2011,1.016888966,1.043
7/8/2011,1.021351799,1.0389
7/11/2011,1.021534335,1.0322
7/12/2011,1.025562579,1.0345
7/13/2011,1.031121767,1.0436
7/14/2011,1.026123314,1.041
7/15/2011,1.029836466,1.0487
7/18/2011,1.026953466,1.042
7/19/2011,1.034419398,1.0526
7/20/2011,1.032482446,1.0555
7/21/2011,1.027686235,1.0601
7/22/2011,1.029583719,1.0549
7/25/2011,1.025787444,1.0558
7/26/2011,1.031180987,1.059
7/27/2011,1.027545553,1.0528
7/28/2011,1.027199171,1.0534
7/29/2011,1.0283007,1.0469
8/1/2011,1.026168934,1.0448
8/2/2011,1.033041742,1.0403
8/3/2011,1.027003194,1.0394
8/4/2011,1.021029924,1.0189
8/5/2011,1.019822896,1.0183
8/8/2011,1.014401574,1.0055
8/9/2011,1.021711226,1.0233
8/10/2011,1.022285861,1.0051
8/11/2011,1.02373419,1.0161
8/12/2011,1.022959494,1.0128
8/15/2011,1.024721081,1.0213
8/16/2011,1.027698006,1.0178
8/17/2011,1.027231464,1.0197
8/18/2011,1.020555072,1.0096
8/19/2011,1.02416469,1.0099
8/22/2011,1.024189929,1.0096
8/23/2011,1.027703363,1.0128
8/24/2011,1.019046177,1.013
8/25/2011,1.022130192,1.0118
8/26/2011,1.031530498,1.019
8/29/2011,1.030359737,1.0236
8/30/2011,1.033121537,1.0224
8/31/2011,1.032132315,1.0228
9/1/2011,1.028589631,1.0237
9/2/2011,1.026829914,1.0149
9/5/2011,1.026078635,1.0094
9/6/2011,1.018413318,1.0096
9/7/2011,1.019440964,1.017
9/8/2011,1.021063819,1.0106
9/9/2011,1.015061744,1.0033
9/12/2011,1.020867077,1.0074
9/13/2011,1.024528892,1.0145
9/14/2011,1.024410402,1.0108
9/15/2011,1.023246616,1.0167
9/16/2011,1.026760502,1.0224
9/19/2011,1.019218168,1.0094
9/20/2011,1.018127994,1.0074
9/21/2011,1.014596351,0.9919
9/22/2011,0.99891472,0.9723
9/23/2011,0.985765766,0.9726
9/26/2011,0.983150287,0.9755
9/27/2011,0.989426247,0.9811
9/28/2011,0.978346543,0.9676
9/29/2011,0.975216753,0.965
9/30/2011,0.963211106,0.9521
10/3/2011,0.968747207,0.9483
10/4/2011,0.963476186,0.9512
10/5/2011,0.963775483,0.9613
10/6/2011,0.964888117,0.9642
10/7/2011,0.964663183,0.962
10/10/2011,0.972637291,0.9748
10/11/2011,0.971426248,0.9709
10/12/2011,0.971500403,0.9831
10/13/2011,0.970854176,0.9795
10/14/2011,0.982496499,0.9903
10/17/2011,0.977842576,0.9771
10/18/2011,0.976356064,0.9861
10/19/2011,0.975901955,0.9799
10/20/2011,0.972455796,0.9848
10/21/2011,0.977117415,0.9934
10/24/2011,0.98269025,0.9962
10/25/2011,0.982643759,0.9835
10/26/2011,0.977711081,0.9959
10/27/2011,0.983502899,1.0092
10/28/2011,0.982878624,1.0083
10/31/2011,0.983247622,0.9992
11/1/2011,0.975594156,0.9801
11/2/2011,0.977350376,0.9866
11/3/2011,0.97947928,0.9933
11/4/2011,0.977310876,0.9815
11/7/2011,0.978090066,0.9875
11/8/2011,0.981706201,0.9911
11/9/2011,0.978650318,0.9761
11/10/2011,0.978433087,0.9834
11/11/2011,0.978045136,0.99
11/14/2011,0.975402648,0.9835
11/15/2011,0.978571908,0.9793
11/16/2011,0.979614331,0.9761
11/17/2011,0.972608301,0.9716
11/18/2011,0.971110601,0.9731
11/21/2011,0.968749379,0.9615
11/22/2011,0.973364165,0.9631
11/23/2011,0.971893392,0.9536
11/24/2011,0.973751152,0.9551
11/25/2011,0.972732702,0.9551
11/28/2011,0.976257281,0.967
11/29/2011,0.979007801,0.9689
11/30/2011,0.97416861,0.9827
12/1/2011,0.970194256,0.9863
12/2/2011,0.971201894,0.9809
12/5/2011,0.96609483,0.9838
12/6/2011,0.97227879,0.99
12/7/2011,0.967558705,0.9903
12/8/2011,0.968481222,0.9773
12/9/2011,0.968230813,0.9834
12/12/2011,0.964649742,0.9735
12/13/2011,0.970031927,0.9669
12/14/2011,0.95903653,0.962
12/15/2011,0.960554349,0.9661
12/16/2011,0.961561584,0.9631
12/19/2011,0.96375982,0.9627
12/20/2011,0.968747428,0.9711
12/21/2011,0.971719708,0.9741
12/22/2011,0.971472888,0.9801
12/23/2011,0.972037834,0.9798
12/26/2011,0.972697702,0.9807
12/27/2011,0.974734997,0.9818
12/28/2011,0.975055639,0.9762
12/29/2011,0.971802368,0.9805
12/30/2011,0.973098642,0.9789
1/2/2012,0.973355949,0.9815
1/3/2012,0.978173969,0.9897
1/4/2012,0.979011956,0.9874
1/5/2012,0.972940774,0.9806
1/6/2012,0.973865322,0.9723
1/9/2012,0.975414102,0.9771
1/10/2012,0.977745685,0.9848
1/11/2012,0.973992693,0.9808
1/12/2012,0.97093486,0.9813
1/13/2012,0.967343759,0.9774
1/16/2012,0.967888099,0.9824
1/17/2012,0.970675812,0.9851
1/18/2012,0.970116511,0.989
1/19/2012,0.973002348,0.9893
1/20/2012,0.974500904,0.9869
1/23/2012,0.977625216,0.9915
1/24/2012,0.982070879,0.9912
1/25/2012,0.982561326,0.9957
1/26/2012,0.986250466,0.9983
1/27/2012,0.987891299,0.9982
1/30/2012,0.983532015,0.9985
1/31/2012,0.981003216,0.9975
2/1/2012,0.982717365,1.0014
2/2/2012,0.98358306,1.0007
2/3/2012,0.989053189,1.0066
2/6/2012,0.989248598,1.0041
2/7/2012,0.991825537,1.0056
2/8/2012,0.991550943,1.004
2/9/2012,0.994104214,1.0053
2/10/2012,0.989389819,0.9987
2/13/2012,0.992958428,1.0005
2/14/2012,0.991826639,1.001
2/15/2012,0.989963259,1
2/16/2012,0.990460572,1.0034
2/17/2012,0.994346169,1.0031
2/20/2012,0.994586612,1.0066
2/21/2012,0.99632457,1.0031
2/22/2012,0.995924945,1.0002
2/23/2012,0.996917287,1.0025
2/24/2012,0.99795788,1.0008
2/27/2012,0.996582848,1.001
2/28/2012,0.996058577,1.0046
2/29/2012,0.998013288,1.0102
3/1/2012,1.000023892,1.0147
3/2/2012,1.00117739,1.0109
3/5/2012,1.000249926,1.0054
3/6/2012,0.995894723,0.9981
3/7/2012,0.997400714,1.0025
3/8/2012,0.99965455,1.0099
3/9/2012,1.001881407,1.0096
3/12/2012,1.003949887,1.0076
3/13/2012,1.006666748,1.0115
3/14/2012,1.007904753,1.0074
3/15/2012,1.007771642,1.0082
3/16/2012,1.009095787,1.0084
3/19/2012,1.01020913,1.0133
3/20/2012,1.006700542,1.0085
3/21/2012,1.005577228,1.0078
3/22/2012,1.002929377,1.0006
3/23/2012,1.003219422,1.0022
3/26/2012,1.00314229,1.0095
3/27/2012,1.001518427,1.0052
3/28/2012,1.000158952,1.0016
3/29/2012,0.996659936,1.0036
3/30/2012,0.999686857,1.0013
4/2/2012,1.001068893,1.0096
4/3/2012,1.004029771,1.009
4/4/2012,0.999519257,1.0037
4/5/2012,0.999434651,1.007
4/6/2012,0.999858325,1.0029
4/9/2012,0.996203415,1.0024
4/10/2012,0.992243456,0.9956
4/11/2012,0.993166702,0.9962
4/12/2012,0.997324646,1.0057
4/13/2012,0.99428305,1.0004
4/16/2012,0.992406665,1.0007
4/17/2012,0.994930561,1.0098
4/18/2012,0.993362177,1.0089
4/19/2012,0.994983851,1.0043
4/20/2012,0.998005746,1.0077
4/23/2012,0.997985537,1.0088
4/24/2012,1.001125472,1.0131
4/25/2012,1.003412258,1.017
4/26/2012,1.004393772,1.0158
4/27/2012,1.005640692,1.0199
4/30/2012,1.004985131,1.013
5/1/2012,1.005952487,1.0146
5/2/2012,1.004764159,1.0139
5/3/2012,1.006624813,1.0117
5/4/2012,1.003617891,1.0049
5/7/2012,1.004377987,1.0069
5/8/2012,1.001983867,1.0013
5/9/2012,0.999923497,0.9974
5/10/2012,1.000643195,0.9979
5/11/2012,0.998319273,0.9995
5/14/2012,0.993040024,0.9963
5/15/2012,0.992443408,0.9928
5/16/2012,0.989842676,0.988
5/17/2012,0.985912954,0.9807
5/18/2012,0.985530706,0.9783
5/21/2012,0.986502055,0.9828
5/22/2012,0.986330228,0.9799
5/23/2012,0.981107748,0.9754
5/24/2012,0.980730414,0.9736
5/25/2012,0.978025388,0.9715
5/28/2012,0.97784663,0.9767
5/29/2012,0.977940812,0.9783
5/30/2012,0.97210307,0.9707
5/31/2012,0.967914873,0.9682
6/1/2012,0.955589291,0.9606
6/4/2012,0.960280216,0.9622
6/5/2012,0.962568765,0.9636
6/6/2012,0.970232518,0.9731
6/7/2012,0.970614925,0.9729
6/8/2012,0.970034848,0.9746
6/11/2012,0.966518695,0.9692
6/12/2012,0.967976463,0.9742
6/13/2012,0.966243386,0.9706
6/14/2012,0.970686329,0.9779
6/15/2012,0.969739853,0.9787
6/18/2012,0.972183352,0.9763
6/19/2012,0.976447157,0.9825
6/20/2012,0.977213517,0.9821
6/21/2012,0.970970889,0.9712
6/22/2012,0.973181944,0.976
6/25/2012,0.970837631,0.9717
6/26/2012,0.972074831,0.9768
6/27/2012,0.972523571,0.9757
6/28/2012,0.968643304,0.9679
6/29/2012,0.980624354,0.9837
7/2/2012,0.980670426,0.9831
7/3/2012,0.987636291,0.988
7/4/2012,0.987394153,0.9872
7/5/2012,0.988010492,0.986
7/6/2012,0.981845792,0.9808
7/9/2012,0.983280989,0.9812
7/10/2012,0.980323442,0.9779
7/11/2012,0.983748564,0.9803
7/12/2012,0.982647297,0.9812
7/13/2012,0.987850062,0.986
7/16/2012,0.98883213,0.9853
7/17/2012,0.990246309,0.9882
7/18/2012,0.991996914,0.9899
7/19/2012,0.996846974,0.9926
7/20/2012,0.994262925,0.9876
7/23/2012,0.987112324,0.9816
7/24/2012,0.983108471,0.9783
7/25/2012,0.985892067,0.9848
7/26/2012,0.989931621,0.9901
7/27/2012,0.998480537,0.9968
7/30/2012,0.999951561,0.9983
7/31/2012,0.99809908,0.9969
8/1/2012,0.998226633,0.9945
8/2/2012,0.993161219,0.9927
8/3/2012,1.000856479,0.9987
8/6/2012,1.000879514,0.9998
8/7/2012,1.005152963,1.0031
8/8/2012,1.00402653,1.0058
8/9/2012,1.004899893,1.009
8/10/2012,1.002314107,1.009
8/13/2012,1.001435947,1.0075
8/14/2012,1.003545653,1.0077
8/15/2012,1.007768797,1.0107
8/16/2012,1.008545681,1.0136
8/17/2012,1.007779116,1.0108
8/20/2012,1.008301816,1.0117
8/21/2012,1.009529467,1.0109
8/22/2012,1.007003206,1.0086
8/23/2012,1.006675523,1.0061
8/24/2012,1.007232524,1.0078
8/27/2012,1.006208554,1.0093
8/28/2012,1.006165078,1.0119
8/29/2012,1.005721821,1.0107
8/30/2012,1.00384429,1.0076
8/31/2012,1.006627825,1.0139
9/3/2012,1.006609901,1.0143
9/4/2012,1.005911058,1.0143
9/5/2012,1.005414068,1.0096
9/6/2012,1.010806475,1.0177
9/7/2012,1.014816053,1.0218
9/10/2012,1.014023216,1.0228
9/11/2012,1.016150119,1.0276
9/12/2012,1.018913503,1.0244
9/13/2012,1.020845716,1.0326
9/14/2012,1.02509337,1.0295
9/17/2012,1.021230796,1.0259
9/18/2012,1.018942916,1.0265
9/19/2012,1.018220941,1.0262
9/20/2012,1.016153463,1.0237
9/21/2012,1.017056334,1.0242
9/24/2012,1.013755218,1.0218
9/25/2012,1.012411807,1.0198
9/26/2012,1.008670667,1.0146
9/27/2012,1.013363083,1.0198
9/28/2012,1.012072702,1.0165
10/1/2012,1.013474363,1.0181
10/2/2012,1.013865262,1.0161
10/3/2012,1.013471934,1.0126
10/4/2012,1.017321489,1.02
10/5/2012,1.019147112,1.0218
10/8/2012,1.018428841,1.0236
10/9/2012,1.015559327,1.0222
10/10/2012,1.014039121,1.0185
10/11/2012,1.016746452,1.0219
10/12/2012,1.01538063,1.0203
10/15/2012,1.014253233,1.0196
10/16/2012,1.017323027,1.0135
10/17/2012,1.020876405,1.0227
10/18/2012,1.021326297,1.0149
10/19/2012,1.015250926,1.0064
10/22/2012,1.014007425,1.0079
10/23/2012,1.01212535,1.0076
10/24/2012,1.010990397,1.0065
10/25/2012,1.012293861,1.0052
10/26/2012,1.009311551,1.0031
10/29/2012,1.007652602,0.999
10/30/2012,1.007441191,1.0007
10/31/2012,1.00601656,1.0006
11/1/2012,1.00855827,1.0036
11/2/2012,1.003868229,1.0042
11/5/2012,1.00375894,1.0037
11/6/2012,1.008034766,1.008
11/7/2012,1.003167375,1.0032
11/8/2012,1.003439796,0.9997
11/9/2012,1.002498702,0.9984
11/12/2012,1.003108879,1.0002
11/13/2012,1.002633443,0.9979
11/14/2012,1.000892036,0.9961
11/15/2012,0.999375727,0.999
11/16/2012,1.00000751,0.9988
11/19/2012,1.00497754,1.0037
11/20/2012,1.005969609,1.0032
11/21/2012,1.006659311,1.0037
11/22/2012,1.006752158,1.0028
11/23/2012,1.008876728,1.0071
11/26/2012,1.006985568,1.0066
11/27/2012,1.00767988,1.0055
11/28/2012,1.006908165,1.008
11/29/2012,1.008293328,1.0077
11/30/2012,1.007036693,1.0057
12/3/2012,1.00679737,1.0049
12/4/2012,1.0056473,1.0073
12/5/2012,1.006393517,1.0084
12/6/2012,1.005695054,1.0087
12/7/2012,1.006425612,1.0117
12/10/2012,1.006902808,1.0139
12/11/2012,1.007971692,1.014
12/12/2012,1.010300836,1.0157
12/13/2012,1.009571748,1.0153
12/14/2012,1.011649774,1.0146
12/17/2012,1.012657989,1.0168
12/18/2012,1.01308187,1.0145
12/19/2012,1.011787958,1.0113
12/20/2012,1.01117059,1.0125
12/21/2012,1.010235461,1.0068
12/24/2012,1.010148179,1.0071
12/25/2012,1.009963341,1.0076
12/26/2012,1.009348561,1.0057
12/27/2012,1.009372454,1.0048
12/28/2012,1.007199619,1.003
12/31/2012,1.011475087,1.0079
1/1/2013,1.011288047,1.0067
1/2/2013,1.016950251,1.0154
1/3/2013,1.017325638,1.0124
1/4/2013,1.017764284,1.0129
1/7/2013,1.016804295,1.0142
1/8/2013,1.014398533,1.0135
1/9/2013,1.013817604,1.0125
1/10/2013,1.016938265,1.0171
1/11/2013,1.015915916,1.0155
1/14/2013,1.017153091,1.0165
1/15/2013,1.016839152,1.016
